Fecha;Cierre;Apertura
21-ago-2007;8.494;8.536
20-ago-2007;8.552;8.398
17-ago-2007;8.44;8.302
16-ago-2007;8.46;8.632
15-ago-2007;8.816;8.75
14-ago-2007;8.838;8.88
13-ago-2007;8.97;9.11
10-ago-2007;9.004;9.002
09-ago-2007;9.128;9.108
08-ago-2007;9.118;8.888
07-ago-2007;8.846;8.93
06-ago-2007;8.828;8.634
03-ago-2007;8.664;8.704
02-ago-2007;8.676;8.684
01-ago-2007;8.62;8.586
31-jul-2007;8.874;8.802
30-jul-2007;8.776;8.692
27-jul-2007;8.66;8.48
26-jul-2007;8.634;8.86
25-jul-2007;8.862;8.814
24-jul-2007;8.886;8.912
23-jul-2007;8.914;8.974
20-jul-2007;8.956;8.968
19-jul-2007;8.994;8.958
18-jul-2007;8.944;9
17-jul-2007;9.064;9.002
16-jul-2007;8.996;9.008
13-jul-2007;9.006;9.036
12-jul-2007;8.98;8.842
11-jul-2007;8.846;8.838
10-jul-2007;8.974;8.964
09-jul-2007;8.944;9.034
06-jul-2007;8.978;8.816
05-jul-2007;8.84;8.858
04-jul-2007;8.824;8.724
03-jul-2007;8.704;8.734
02-jul-2007;8.686;8.71
29-jun-2007;8.754;8.724
28-jun-2007;8.636;8.66
27-jun-2007;8.578;8.592
26-jun-2007;8.662;8.5
25-jun-2007;8.604;8.552
22-jun-2007;8.628;8.74
21-jun-2007;8.734;8.746
20-jun-2007;8.82;8.82
19-jun-2007;8.818;8.93
18-jun-2007;8.97;9.238
15-jun-2007;9.202;9.122
14-jun-2007;9.122;9.12
13-jun-2007;9.05;9.07
12-jun-2007;8.92;8.95
11-jun-2007;8.976;8.964
08-jun-2007;8.868;8.6
07-jun-2007;8.666;8.892
06-jun-2007;8.84;9.166
05-jun-2007;9.19;9.36
04-jun-2007;9.38;9.42
01-jun-2007;9.41;9.34
31-may-2007;9.382;9.47
30-may-2007;9.352;9.36
29-may-2007;9.4;9.478
28-may-2007;9.446;9.396
25-may-2007;9.35;9.37
24-may-2007;9.422;9.424
23-may-2007;9.498;9.478
22-may-2007;9.434;9.432
21-may-2007;9.47;9.598
18-may-2007;9.556;9.566
17-may-2007;9.598;9.476
16-may-2007;9.492;9.39
15-may-2007;9.382;9.392
14-may-2007;9.394;9.4
11-may-2007;9.344;9.19
10-may-2007;9.22;9.24
09-may-2007;9.216;9.22
08-may-2007;9.17;9.318
07-may-2007;9.272;9.202
04-may-2007;9.22;9.112
03-may-2007;9.142;9.146
02-may-2007;9.21;9.16
30-abr-2007;9.076;9
27-abr-2007;9.042;9.236
26-abr-2007;9.236;9.35
25-abr-2007;9.26;9.204
24-abr-2007;9.214;9.55
23-abr-2007;9.55;9.452
20-abr-2007;9.464;9.428
19-abr-2007;9.37;9.4
18-abr-2007;9.48;9.51
17-abr-2007;9.502;9.614
16-abr-2007;9.61;9.574
13-abr-2007;9.47;9.458
12-abr-2007;9.436;9.5
11-abr-2007;9.51;9.58
10-abr-2007;9.552;9.56
05-abr-2007;9.53;9.448
04-abr-2007;9.402;9.442
03-abr-2007;9.44;9.538
02-abr-2007;9.496;9.346
30-mar-2007;9.306;9.296
29-mar-2007;9.194;9.13
28-mar-2007;9.098;9.058
27-mar-2007;9.084;9.09
26-mar-2007;9.028;8.97
23-mar-2007;8.978;8.924
22-mar-2007;8.9;9.08
21-mar-2007;8.816;9.228
20-mar-2007;9.108;9.118
19-mar-2007;9.032;8.9
16-mar-2007;8.86;8.8
15-mar-2007;8.83;8.636
14-mar-2007;8.572;8.5
13-mar-2007;8.73;8.9
12-mar-2007;8.9;8.9
09-mar-2007;8.89;8.798
08-mar-2007;8.78;8.78
07-mar-2007;8.702;8.76
06-mar-2007;8.638;8.466
05-mar-2007;8.496;8.538
02-mar-2007;8.652;8.696
01-mar-2007;8.67;8.75
28-feb-2007;8.798;8.37
27-feb-2007;8.646;8.91
26-feb-2007;8.992;9.026
23-feb-2007;8.994;9.13
22-feb-2007;9.062;8.948
21-feb-2007;8.94;9.062
20-feb-2007;9.04;9.15
19-feb-2007;9.164;9.19
16-feb-2007;9.176;9.16
15-feb-2007;9.074;8.936
14-feb-2007;8.952;8.912
13-feb-2007;8.942;8.888
12-feb-2007;8.836;8.896
09-feb-2007;8.896;8.85
08-feb-2007;8.84;8.718
07-feb-2007;8.718;8.628
06-feb-2007;8.672;8.634
05-feb-2007;8.686;8.658
02-feb-2007;8.66;8.832
01-feb-2007;8.79;8.768
31-ene-2007;8.694;8.442
30-ene-2007;8.538;8.42
29-ene-2007;8.42;8.24
26-ene-2007;8.2;8.17
25-ene-2007;8.364;8.22
24-ene-2007;8.214;8.278
23-ene-2007;8.28;8.26
22-ene-2007;8.28;8.296
19-ene-2007;8.306;8.22
18-ene-2007;8.228;8.182
17-ene-2007;8.186;8.216
16-ene-2007;8.23;8.23
15-ene-2007;8.282;8.266
12-ene-2007;8.29;8.28
11-ene-2007;8.362;8.188
10-ene-2007;8.192;8.15
09-ene-2007;8.112;8.182
08-ene-2007;8.122;8.09
05-ene-2007;8.098;8.12
04-ene-2007;8.16;8.122
03-ene-2007;8.164;8.188
02-ene-2007;8.158;8.234
29-dic-2006;8.162;8.2
28-dic-2006;8.178;8.18
27-dic-2006;8.202;8.044
22-dic-2006;8.044;8.06
21-dic-2006;8.122;8.11
20-dic-2006;8.19;8.2
19-dic-2006;8.156;8.262
18-dic-2006;8.268;8.328
15-dic-2006;8.34;8.4
14-dic-2006;8.312;8.25
13-dic-2006;8.314;8.08
12-dic-2006;7.918;7.87
11-dic-2006;7.89;7.796
08-dic-2006;7.72;7.672
07-dic-2006;7.66;7.614
06-dic-2006;7.616;7.69
05-dic-2006;7.642;7.58
04-dic-2006;7.554;7.456
01-dic-2006;7.444;7.71
30-nov-2006;7.654;7.8
29-nov-2006;7.8;7.766
28-nov-2006;7.698;7.68
27-nov-2006;7.672;7.866
24-nov-2006;7.898;8.014
23-nov-2006;8.016;7.948
22-nov-2006;7.92;7.868
21-nov-2006;7.85;7.858
20-nov-2006;7.858;7.898
17-nov-2006;7.904;7.71
16-nov-2006;7.674;7.576
15-nov-2006;7.59;7.59
14-nov-2006;7.526;7.428
13-nov-2006;7.48;7.554
10-nov-2006;7.506;7.54
09-nov-2006;7.558;7.57
08-nov-2006;7.542;7.558
07-nov-2006;7.594;7.564
06-nov-2006;7.52;7.57
03-nov-2006;7.48;7.538
02-nov-2006;7.51;7.536
01-nov-2006;7.506;7.52
31-oct-2006;7.492;7.512
30-oct-2006;7.504;7.52
27-oct-2006;7.542;7.502
26-oct-2006;7.478;7.6
25-oct-2006;7.578;7.592
24-oct-2006;7.614;7.6
23-oct-2006;7.592;7.65
20-oct-2006;7.61;7.516
19-oct-2006;7.488;7.442
18-oct-2006;7.464;7.35
17-oct-2006;7.39;7.588
16-oct-2006;7.544;7.466
13-oct-2006;7.484;7.52
12-oct-2006;7.51;7.494
11-oct-2006;7.51;7.546
10-oct-2006;7.518;7.532
09-oct-2006;7.45;7.398
06-oct-2006;7.39;7.392
05-oct-2006;7.364;7.4
04-oct-2006;7.334;7.3
03-oct-2006;7.278;7.302
02-oct-2006;7.266;7.368
29-sep-2006;7.352;7.266
28-sep-2006;7.248;7.1
27-sep-2006;7.1;6.958
26-sep-2006;7.01;6.94
25-sep-2006;6.9;6.918
22-sep-2006;6.87;6.91
21-sep-2006;6.952;6.92
20-sep-2006;6.814;6.884
19-sep-2006;6.934;6.944
18-sep-2006;6.928;7.046
15-sep-2006;7.05;7.058
14-sep-2006;7.048;7.122
13-sep-2006;7.09;7.088
12-sep-2006;7.066;7.042
11-sep-2006;7.036;7.14
08-sep-2006;7.134;7.084
07-sep-2006;7.058;7.034
06-sep-2006;7.038;7.058
05-sep-2006;7.066;7.08
04-sep-2006;7.06;7.092
01-sep-2006;7.07;7.056
31-ago-2006;7.042;7.076
30-ago-2006;7.03;7.002
29-ago-2006;6.974;6.884
28-ago-2006;6.87;6.878
25-ago-2006;6.838;6.902
24-ago-2006;6.866;6.93
23-ago-2006;6.904;6.906
22-ago-2006;6.884;6.946
21-ago-2006;6.916;6.908
18-ago-2006;6.95;6.976
17-ago-2006;6.972;6.92
16-ago-2006;6.958;6.81
15-ago-2006;6.844;6.682
14-ago-2006;6.722;6.75
11-ago-2006;6.712;6.704
10-ago-2006;6.706;6.73
09-ago-2006;6.782;6.814
08-ago-2006;6.778;6.848
07-ago-2006;6.848;6.868
04-ago-2006;6.918;6.808
03-ago-2006;6.804;6.864
02-ago-2006;6.882;6.806
01-ago-2006;6.786;6.812
31-jul-2006;6.802;6.758
28-jul-2006;6.786;6.716
27-jul-2006;6.746;6.772
26-jul-2006;6.734;6.79
25-jul-2006;6.724;6.78
24-jul-2006;6.742;6.554
21-jul-2006;6.52;6.594
20-jul-2006;6.69;6.642
19-jul-2006;6.628;6.488
18-jul-2006;6.478;6.47
17-jul-2006;6.496;6.532
14-jul-2006;6.508;6.538
13-jul-2006;6.564;6.566
12-jul-2006;6.57;6.45
11-jul-2006;6.442;6.436
10-jul-2006;6.452;6.392
07-jul-2006;6.394;6.47
06-jul-2006;6.488;6.466
05-jul-2006;6.442;6.52
04-jul-2006;6.586;6.632
03-jul-2006;6.604;6.64
30-jun-2006;6.596;6.582
29-jun-2006;6.576;6.46
28-jun-2006;6.424;6.466
27-jun-2006;6.472;6.496
26-jun-2006;6.47;6.38
23-jun-2006;6.34;6.32
22-jun-2006;6.36;6.39
21-jun-2006;6.326;6.232
20-jun-2006;6.23;6.274
19-jun-2006;6.286;6.198
16-jun-2006;6.172;6.332
15-jun-2006;6.294;6.168
14-jun-2006;6.202;5.934
13-jun-2006;5.76;5.804
12-jun-2006;5.898;5.906
09-jun-2006;5.924;5.918
08-jun-2006;5.888;5.95
07-jun-2006;6.058;6.042
06-jun-2006;6.03;6.034
05-jun-2006;6.108;6.172
02-jun-2006;6.1;6.17
01-jun-2006;6.162;6.192
31-may-2006;6.188;6.144
30-may-2006;6.05;6.138
29-may-2006;6.158;6.12
26-may-2006;6.164;6.112
25-may-2006;6.112;5.99
24-may-2006;5.982;6.044
23-may-2006;6.168;6.09
22-may-2006;6.088;6.25
19-may-2006;6.28;6.264
18-may-2006;6.24;6.17
17-may-2006;6.2;6.51
16-may-2006;6.476;6.424
15-may-2006;6.452;6.43
12-may-2006;6.474;6.638
11-may-2006;6.648;6.6
10-may-2006;6.618;6.632
09-may-2006;6.666;6.742
08-may-2006;6.732;6.704
05-may-2006;6.66;6.724
04-may-2006;6.71;6.672
03-may-2006;6.632;6.64
02-may-2006;6.626;6.42
28-abr-2006;6.45;6.482
27-abr-2006;6.518;6.57
26-abr-2006;6.56;6.51
25-abr-2006;6.466;6.48
24-abr-2006;6.494;6.53
21-abr-2006;6.546;6.572
20-abr-2006;6.578;6.502
19-abr-2006;6.548;6.43
18-abr-2006;6.41;6.36
13-abr-2006;6.36;6.384
12-abr-2006;6.352;6.32
11-abr-2006;6.35;6.37
10-abr-2006;6.37;6.338
07-abr-2006;6.374;6.502
06-abr-2006;6.488;6.476
05-abr-2006;6.466;6.378
04-abr-2006;6.376;6.524
03-abr-2006;6.52;6.436
31-mar-2006;6.37;6.374
30-mar-2006;6.374;6.334
29-mar-2006;6.288;6.106
28-mar-2006;6.08;6.03
27-mar-2006;6.03;6.072
24-mar-2006;6.06;6.078
23-mar-2006;6.04;6.05
22-mar-2006;6.074;6.002
21-mar-2006;6.05;6.09
20-mar-2006;6.09;6.066
17-mar-2006;6.04;6.048
16-mar-2006;6.07;6.034
15-mar-2006;6.044;6.002
14-mar-2006;6.01;6.046
13-mar-2006;6.016;6.044
10-mar-2006;6;5.972
09-mar-2006;6.03;6.056
08-mar-2006;6.02;6.084
07-mar-2006;6.058;6.15
06-mar-2006;6.174;6.138
03-mar-2006;6.17;6.134
02-mar-2006;6.166;6.128
01-mar-2006;6.114;6.02
28-feb-2006;6.026;5.958
27-feb-2006;5.958;5.976
24-feb-2006;5.944;5.866
23-feb-2006;5.882;5.854
22-feb-2006;5.848;5.88
21-feb-2006;5.852;5.978
20-feb-2006;5.886;5.86
17-feb-2006;5.852;5.86
16-feb-2006;5.832;5.824
15-feb-2006;5.792;5.8
14-feb-2006;5.77;5.78
13-feb-2006;5.78;5.77
10-feb-2006;5.722;5.78
09-feb-2006;5.78;5.738
08-feb-2006;5.73;5.672
07-feb-2006;5.706;5.74
06-feb-2006;5.7;5.736
03-feb-2006;5.736;5.716
02-feb-2006;5.718;5.656
01-feb-2006;5.67;5.646
31-ene-2006;5.654;5.678
30-ene-2006;5.648;5.6
27-ene-2006;5.592;5.556
26-ene-2006;5.54;5.47
25-ene-2006;5.466;5.386
24-ene-2006;5.338;5.342
23-ene-2006;5.374;5.344
20-ene-2006;5.398;5.404
19-ene-2006;5.412;5.428
18-ene-2006;5.416;5.41
17-ene-2006;5.462;5.47
16-ene-2006;5.522;5.548
13-ene-2006;5.54;5.62
12-ene-2006;5.622;5.6
11-ene-2006;5.6;5.516
10-ene-2006;5.462;5.492
09-ene-2006;5.524;5.496
05-ene-2006;5.502;5.5
04-ene-2006;5.49;5.568
03-ene-2006;5.528;5.59
02-ene-2006;5.57;5.51
30-dic-2005;5.51;5.49
29-dic-2005;5.52;5.484
28-dic-2005;5.484;5.444
27-dic-2005;5.492;5.46
23-dic-2005;5.472;5.448
22-dic-2005;5.42;5.454
21-dic-2005;5.432;5.412
20-dic-2005;5.42;5.37
19-dic-2005;5.38;5.368
16-dic-2005;5.422;5.27
15-dic-2005;5.28;5.08
14-dic-2005;5.07;5.168
13-dic-2005;5.13;5.18
12-dic-2005;5.156;5.13
09-dic-2005;5.1;5.1
08-dic-2005;5.108;5.06
07-dic-2005;5.06;5.034
06-dic-2005;5.02;5.07
05-dic-2005;5.036;5.076
02-dic-2005;5.062;5
01-dic-2005;5;5.012
30-nov-2005;4.99;5.02
29-nov-2005;5.014;5
28-nov-2005;5;5
25-nov-2005;5.008;4.992
24-nov-2005;5.016;5.038
23-nov-2005;4.984;4.92
22-nov-2005;4.902;4.836
21-nov-2005;4.844;4.85
18-nov-2005;4.86;4.838
17-nov-2005;4.816;4.76
16-nov-2005;4.76;4.77
15-nov-2005;4.788;4.79
14-nov-2005;4.802;4.746
11-nov-2005;4.76;4.77
10-nov-2005;4.76;4.842
09-nov-2005;4.854;4.834
08-nov-2005;4.862;4.854
07-nov-2005;4.866;4.87
04-nov-2005;4.848;4.896
03-nov-2005;4.88;4.95
02-nov-2005;4.908;4.914
01-nov-2005;4.94;4.96
31-oct-2005;4.938;4.874
28-oct-2005;4.846;4.952
27-oct-2005;4.94;4.914
26-oct-2005;4.956;4.936
25-oct-2005;4.96;4.94
24-oct-2005;4.938;4.866
21-oct-2005;4.836;4.866
20-oct-2005;4.86;4.78
19-oct-2005;4.804;4.88
18-oct-2005;4.84;4.882
17-oct-2005;4.85;4.9
14-oct-2005;4.9;4.932
13-oct-2005;4.924;4.898
12-oct-2005;4.952;4.996
11-oct-2005;4.986;4.9
10-oct-2005;4.928;4.86
07-oct-2005;4.884;4.876
06-oct-2005;4.86;4.85
05-oct-2005;4.89;4.89
04-oct-2005;4.916;4.932
03-oct-2005;4.946;4.884
30-sep-2005;4.884;4.91
29-sep-2005;4.902;4.96
28-sep-2005;4.95;4.948
27-sep-2005;4.912;4.958
26-sep-2005;4.942;4.856
23-sep-2005;4.906;4.88
22-sep-2005;4.87;4.85
21-sep-2005;4.816;4.74
20-sep-2005;4.59;4.652
19-sep-2005;4.622;4.614
16-sep-2005;4.628;4.66
15-sep-2005;4.644;4.66
14-sep-2005;4.65;4.638
13-sep-2005;4.652;4.662
12-sep-2005;4.68;4.714
09-sep-2005;4.69;4.694
08-sep-2005;4.68;4.682
07-sep-2005;4.686;4.6
06-sep-2005;4.586;4.51
05-sep-2005;4.528;4.484
02-sep-2005;4.476;4.438
01-sep-2005;4.442;4.438
31-ago-2005;4.42;4.366
30-ago-2005;4.348;4.308
29-ago-2005;4.308;4.28
26-ago-2005;4.306;4.348
25-ago-2005;4.312;4.364
24-ago-2005;4.376;4.4
23-ago-2005;4.4;4.38
22-ago-2005;4.404;4.416
19-ago-2005;4.394;4.398
18-ago-2005;4.374;4.376
17-ago-2005;4.356;4.348
16-ago-2005;4.36;4.36
15-ago-2005;4.342;4.3
12-ago-2005;4.308;4.336
11-ago-2005;4.304;4.316
10-ago-2005;4.34;4.29
09-ago-2005;4.33;4.322
08-ago-2005;4.326;4.34
05-ago-2005;4.316;4.3
04-ago-2005;4.316;4.4
03-ago-2005;4.392;4.358
02-ago-2005;4.372;4.37
01-ago-2005;4.386;4.438
29-jul-2005;4.408;4.46
28-jul-2005;4.454;4.452
27-jul-2005;4.46;4.43
26-jul-2005;4.448;4.44
25-jul-2005;4.44;4.41
22-jul-2005;4.41;4.398
21-jul-2005;4.424;4.466
20-jul-2005;4.54;4.49
19-jul-2005;4.466;4.46
18-jul-2005;4.44;4.432
15-jul-2005;4.428;4.43
14-jul-2005;4.382;4.334
13-jul-2005;4.344;4.24
12-jul-2005;4.266;4.248
11-jul-2005;4.232;4.24
08-jul-2005;4.216;4.226
07-jul-2005;4.164;4.248
06-jul-2005;4.25;4.266
05-jul-2005;4.27;4.246
04-jul-2005;4.246;4.27
01-jul-2005;4.272;4.24
30-jun-2005;4.256;4.33
29-jun-2005;4.312;4.34
28-jun-2005;4.326;4.348
27-jun-2005;4.332;4.32
24-jun-2005;4.33;4.332
23-jun-2005;4.348;4.34
22-jun-2005;4.36;4.388
21-jun-2005;4.374;4.394
20-jun-2005;4.372;4.376
17-jun-2005;4.36;4.36
16-jun-2005;4.34;4.338
15-jun-2005;4.308;4.298
14-jun-2005;4.268;4.33
13-jun-2005;4.32;4.526
10-jun-2005;4.626;4.562
09-jun-2005;4.534;4.532
08-jun-2005;4.512;4.53
07-jun-2005;4.526;4.556
06-jun-2005;4.554;4.64
03-jun-2005;4.65;4.65
02-jun-2005;4.65;4.68
01-jun-2005;4.68;4.624
31-may-2005;4.608;4.652
30-may-2005;4.618;4.582
27-may-2005;4.6;4.66
26-may-2005;4.658;4.66
25-may-2005;4.67;4.68
24-may-2005;4.686;4.734
23-may-2005;4.728;4.81
20-may-2005;4.78;4.79
19-may-2005;4.786;4.778
18-may-2005;4.77;4.694
17-may-2005;4.694;4.726
16-may-2005;4.722;4.742
13-may-2005;4.722;4.694
12-may-2005;4.738;4.71
11-may-2005;4.71;4.684
10-may-2005;4.7;4.74
09-may-2005;4.722;4.724
06-may-2005;4.706;4.67
05-may-2005;4.696;4.71
04-may-2005;4.712;4.638
03-may-2005;4.664;4.636
02-may-2005;4.66;4.592
29-abr-2005;4.592;4.6
28-abr-2005;4.6;4.578
27-abr-2005;4.586;4.7
26-abr-2005;4.696;4.684
25-abr-2005;4.69;4.64
22-abr-2005;4.68;4.668
21-abr-2005;4.66;4.642
20-abr-2005;4.64;4.6
19-abr-2005;4.606;4.588
18-abr-2005;4.57;4.55
15-abr-2005;4.628;4.66
14-abr-2005;4.68;4.648
13-abr-2005;4.658;4.63
12-abr-2005;4.61;4.6
11-abr-2005;4.628;4.636
08-abr-2005;4.648;4.698
07-abr-2005;4.68;4.658
06-abr-2005;4.666;4.644
05-abr-2005;4.64;4.658
04-abr-2005;4.62;4.678
01-abr-2005;4.678;4.76
31-mar-2005;4.614;4.588
30-mar-2005;4.562;4.51
29-mar-2005;4.532;4.566
24-mar-2005;4.608;4.57
23-mar-2005;4.562;4.544
22-mar-2005;4.59;4.59
21-mar-2005;4.57;4.55
18-mar-2005;4.552;4.534
17-mar-2005;4.552;4.51
16-mar-2005;4.55;4.618
15-mar-2005;4.654;4.6
14-mar-2005;4.6;4.536
11-mar-2005;4.558;4.54
10-mar-2005;4.536;4.544
09-mar-2005;4.588;4.66
08-mar-2005;4.682;4.752
07-mar-2005;4.75;4.754
04-mar-2005;4.702;4.63
03-mar-2005;4.632;4.678
02-mar-2005;4.63;4.65
01-mar-2005;4.65;4.688
28-feb-2005;4.664;4.7
25-feb-2005;4.698;4.664
24-feb-2005;4.62;4.63
23-feb-2005;4.642;4.68
22-feb-2005;4.644;4.68
21-feb-2005;4.698;4.696
18-feb-2005;4.7;4.614
17-feb-2005;4.614;4.538
16-feb-2005;4.55;4.57
15-feb-2005;4.554;4.484
14-feb-2005;4.484;4.522
11-feb-2005;4.492;4.474
10-feb-2005;4.464;4.452
09-feb-2005;4.474;4.51
08-feb-2005;4.526;4.508
07-feb-2005;4.478;4.52
04-feb-2005;4.516;4.4
03-feb-2005;4.462;4.358
02-feb-2005;4.364;4.36
01-feb-2005;4.348;4.34
31-ene-2005;4.344;4.356
28-ene-2005;4.316;4.324
27-ene-2005;4.33;4.352
26-ene-2005;4.348;4.356
25-ene-2005;4.368;4.312
24-ene-2005;4.324;4.286
21-ene-2005;4.318;4.31
20-ene-2005;4.332;4.308
19-ene-2005;4.374;4.384
18-ene-2005;4.376;4.33
17-ene-2005;4.34;4.376
14-ene-2005;4.36;4.31
13-ene-2005;4.32;4.252
12-ene-2005;4.258;4.278
11-ene-2005;4.242;4.26
10-ene-2005;4.212;4.2
07-ene-2005;4.194;4.22
05-ene-2005;4.236;4.29
04-ene-2005;4.296;4.39
03-ene-2005;4.382;4.322
30-dic-2004;4.34;4.336
29-dic-2004;4.35;4.344
28-dic-2004;4.346;4.302
27-dic-2004;4.304;4.312
23-dic-2004;4.318;4.302
22-dic-2004;4.32;4.312
21-dic-2004;4.276;4.298
20-dic-2004;4.294;4.36
17-dic-2004;4.356;4.334
16-dic-2004;4.36;4.356
15-dic-2004;4.33;4.396
14-dic-2004;4.352;4.37
13-dic-2004;4.37;4.38
10-dic-2004;4.42;4.394
09-dic-2004;4.356;4.44
07-dic-2004;4.4;4.428
03-dic-2004;4.402;4.4
02-dic-2004;4.424;4.4
01-dic-2004;4.388;4.386
30-nov-2004;4.404;4.41
29-nov-2004;4.404;4.378
26-nov-2004;4.386;4.354
25-nov-2004;4.392;4.328
24-nov-2004;4.346;4.34
23-nov-2004;4.298;4.242
22-nov-2004;4.2;4.086
19-nov-2004;4.234;4.23
18-nov-2004;4.216;4.126
17-nov-2004;4.142;4.066
16-nov-2004;4.052;4.092
15-nov-2004;4.07;4.086
12-nov-2004;4.076;4.07
11-nov-2004;4.05;4.06
10-nov-2004;4.04;4.058
09-nov-2004;4.04;4.026
08-nov-2004;4.044;4.022
05-nov-2004;4.022;4.01
04-nov-2004;3.99;4.012
03-nov-2004;4.012;4.04
02-nov-2004;4.022;3.984
29-oct-2004;3.984;4
28-oct-2004;3.99;3.99
27-oct-2004;3.988;3.96
26-oct-2004;3.96;3.984
25-oct-2004;3.958;3.976
22-oct-2004;3.988;4
21-oct-2004;4.006;4.018
20-oct-2004;4;4.004
19-oct-2004;4;3.992
18-oct-2004;3.986;3.99
15-oct-2004;3.99;3.952
14-oct-2004;3.962;3.978
13-oct-2004;3.98;3.99
11-oct-2004;4;4.02
08-oct-2004;4.026;3.992
07-oct-2004;4.024;4.058
06-oct-2004;4.048;4.05
05-oct-2004;4.05;4.04
04-oct-2004;4.05;4.004
01-oct-2004;3.998;3.994
30-sep-2004;3.98;4.03
29-sep-2004;4.014;4.004
28-sep-2004;3.986;3.97
27-sep-2004;3.972;3.972
24-sep-2004;3.992;4.01
23-sep-2004;4.036;4.06
22-sep-2004;3.968;4.01
21-sep-2004;4.018;4.052
20-sep-2004;4.034;4.086
17-sep-2004;4.064;4.038
16-sep-2004;4;3.956
15-sep-2004;3.94;3.944
14-sep-2004;3.924;3.902
13-sep-2004;3.92;3.9
10-sep-2004;3.898;3.914
09-sep-2004;3.9;3.876
08-sep-2004;3.902;3.91
07-sep-2004;3.92;3.902
06-sep-2004;3.916;3.89
03-sep-2004;3.898;3.87
02-sep-2004;3.88;3.832
01-sep-2004;3.83;3.794
31-ago-2004;3.778;3.81
30-ago-2004;3.816;3.798
27-ago-2004;3.8;3.778
26-ago-2004;3.78;3.726
25-ago-2004;3.698;3.728
24-ago-2004;3.71;3.688
23-ago-2004;3.676;3.678
20-ago-2004;3.654;3.646
19-ago-2004;3.644;3.714
18-ago-2004;3.688;3.69
17-ago-2004;3.684;3.636
13-ago-2004;3.632;3.608
12-ago-2004;3.626;3.62
11-ago-2004;3.616;3.682
10-ago-2004;3.656;3.624
09-ago-2004;3.628;3.614
06-ago-2004;3.626;3.696
05-ago-2004;3.714;3.76
04-ago-2004;3.74;3.752
03-ago-2004;3.792;3.778
02-ago-2004;3.794;3.8
30-jul-2004;3.804;3.8
29-jul-2004;3.8;3.778
28-jul-2004;3.78;3.778
27-jul-2004;3.74;3.68
26-jul-2004;3.668;3.74
23-jul-2004;3.758;3.75
22-jul-2004;3.734;3.746
21-jul-2004;3.816;3.832
20-jul-2004;3.81;3.8
19-jul-2004;3.798;3.772
16-jul-2004;3.79;3.754
15-jul-2004;3.744;3.822
14-jul-2004;3.82;3.86
13-jul-2004;3.866;3.88
12-jul-2004;3.86;3.88
09-jul-2004;3.864;3.88
08-jul-2004;3.892;3.934
07-jul-2004;3.93;3.852
06-jul-2004;3.842;3.83
05-jul-2004;3.832;3.836
02-jul-2004;3.86;3.83
01-jul-2004;3.854;3.8
30-jun-2004;3.772;3.838
29-jun-2004;3.84;3.876
28-jun-2004;3.878;3.81
25-jun-2004;3.838;3.822
24-jun-2004;3.84;3.84
23-jun-2004;3.836;3.776
22-jun-2004;3.774;3.814
21-jun-2004;3.84;3.812
18-jun-2004;3.84;3.74
17-jun-2004;3.768;3.782
16-jun-2004;3.76;3.768
15-jun-2004;3.776;3.798
14-jun-2004;3.782;3.84
11-jun-2004;3.85;3.7
10-jun-2004;3.808;3.814
09-jun-2004;3.81;3.8
08-jun-2004;3.788;3.804
07-jun-2004;3.798;3.73
04-jun-2004;3.76;3.702
03-jun-2004;3.694;3.76
02-jun-2004;3.762;3.72
01-jun-2004;3.712;3.76
31-may-2004;3.79;3.736
28-may-2004;3.768;3.8
27-may-2004;3.772;3.778
26-may-2004;3.752;3.73
25-may-2004;3.706;3.682
24-may-2004;3.71;3.7
21-may-2004;3.68;3.69
20-may-2004;3.682;3.688
19-may-2004;3.696;3.678
18-may-2004;3.67;3.608
17-may-2004;3.604;3.596
14-may-2004;3.63;3.602
13-may-2004;3.604;3.536
12-may-2004;3.54;3.52
11-may-2004;3.494;3.522
10-may-2004;3.522;3.546
07-may-2004;3.556;3.61
06-may-2004;3.622;3.66
05-may-2004;3.644;3.7
04-may-2004;3.7;3.662
03-may-2004;3.644;3.63
30-abr-2004;3.628;3.636
29-abr-2004;3.636;3.612
28-abr-2004;3.64;3.68
27-abr-2004;3.666;3.67
26-abr-2004;3.67;3.7
23-abr-2004;3.688;3.716
22-abr-2004;3.684;3.7
21-abr-2004;3.68;3.688
20-abr-2004;3.742;3.808
19-abr-2004;3.812;3.85
16-abr-2004;3.874;3.84
15-abr-2004;3.834;3.818
14-abr-2004;3.846;3.842
13-abr-2004;3.88;3.74
08-abr-2004;3.77;3.75
07-abr-2004;3.74;3.668
06-abr-2004;3.69;3.768
05-abr-2004;3.75;3.726
02-abr-2004;3.758;3.746
01-abr-2004;3.73;3.748
31-mar-2004;3.76;3.75
30-mar-2004;3.756;3.722
29-mar-2004;3.738;3.644
26-mar-2004;3.696;3.71
25-mar-2004;3.71;3.624
24-mar-2004;3.28;3.2
23-mar-2004;3.184;3.228
22-mar-2004;3.208;3.262
19-mar-2004;3.294;3.3
18-mar-2004;3.282;3.342
17-mar-2004;3.332;3.37
16-mar-2004;3.316;3.246
15-mar-2004;3.276;3.33
12-mar-2004;3.402;3.34
11-mar-2004;3.44;3.462
10-mar-2004;3.52;3.422
09-mar-2004;3.452;3.506
08-mar-2004;3.51;3.538
05-mar-2004;3.52;3.54
04-mar-2004;3.54;3.506
